brand,name,price_cn,spec,link_cn,link_us,link_hk
gigabyte,B850I AORUS PRO,,https://pangoly.com/en/product/gigabyte-b850i-aorus-pro,,,
gigabyte,B850M D3HP,,https://pangoly.com/en/product/gigabyte-b850m-d3hp,,,
gigabyte,B850 AI TOP,,https://pangoly.com/en/product/gigabyte-b850-ai-top,,,
gigabyte,Z890 AORUS Elite WIFI7 ICE,,https://pangoly.com/en/product/gigabyte-z890-aorus-elite-wifi7-ice,,,
gigabyte,Z890 UD WIFI6E,,https://pangoly.com/en/product/gigabyte-z890-ud-wifi6e,,,
gigabyte,Z890 Eagle WIFI7,,https://pangoly.com/en/product/gigabyte-z890-eagle-wifi7,,,
gigabyte,Z890M AORUS Elite WIFI7 ICE,,https://pangoly.com/en/product/gigabyte-z890m-aorus-elite-wifi7-ice,,,
gigabyte,Z890 Gaming X WIFI7,,https://pangoly.com/en/product/gigabyte-z890-gaming-x-wifi7,,,
gigabyte,Z890 AORUS Elite WIFI7,,https://pangoly.com/en/product/gigabyte-z890-aorus-elite-wifi7,,,
gigabyte,Z890 AORUS Elite X ICE,,https://pangoly.com/en/product/gigabyte-z890-aorus-elite-x-ice,,,
gigabyte,Z890I AORUS ULTRA,,https://pangoly.com/en/product/gigabyte-z890i-aorus-ultra,,,
gigabyte,Z890 AORUS PRO ICE,,https://pangoly.com/en/product/gigabyte-z890-aorus-pro-ice,,,
gigabyte,Z890 AORUS Master,,https://pangoly.com/en/product/gigabyte-z890-aorus-master,,,
gigabyte,Z890M GAMING X,,https://pangoly.com/en/product/gigabyte-z890m-gaming-x,,,
gigabyte,Z890 AERO G,,https://pangoly.com/en/product/gigabyte-z890-aero-g,,,
gigabyte,Z890 AI TOP,,https://pangoly.com/en/product/gigabyte-z890-ai-top,,,
gigabyte,Z890 AORUS MASTER AI TOP,,https://pangoly.com/en/product/gigabyte-z890-aorus-master-ai-top,,,
gigabyte,Z890 AORUS XTREME AI TOP,,https://pangoly.com/en/product/gigabyte-z890-aorus-xtreme-ai-top,,,
gigabyte,X870 Gaming WIFI6,,https://pangoly.com/en/product/gigabyte-x870-gaming-wifi6,,,
gigabyte,X870 Eagle WIFI7,,https://pangoly.com/en/product/gigabyte-x870-eagle-wifi7,,,
gigabyte,X870 Gaming X WIFI7,,https://pangoly.com/en/product/gigabyte-x870-gaming-x-wifi7,,,
gigabyte,X870 AORUS Elite WIFI7 ICE,,https://pangoly.com/en/product/gigabyte-x870-aorus-elite-wifi7-ice,,,
gigabyte,X870E AORUS Elite WIFI7,,https://pangoly.com/en/product/gigabyte-x870e-aorus-elite-wifi7,,,
gigabyte,X870 AORUS Elite WIFI7,,https://pangoly.com/en/product/gigabyte-x870-aorus-elite-wifi7,,,
gigabyte,X870E AORUS PRO ICE,,https://pangoly.com/en/product/gigabyte-x870e-aorus-pro-ice,,,
gigabyte,X870E AORUS PRO,,https://pangoly.com/en/product/gigabyte-x870e-aorus-pro,,,
gigabyte,X870E AORUS Master,,https://pangoly.com/en/product/gigabyte-x870e-aorus-master,,,
gigabyte,B760M GAMING PLUS WIFI DDR4,,https://pangoly.com/en/product/gigabyte-b760m-gaming-plus-wifi-ddr4,,,
gigabyte,B650M Gaming Plus WiFi,,https://pangoly.com/en/product/gigabyte-b650m-gaming-plus-wifi,,,
gigabyte,Z790M AORUS Elite AX ICE,,https://pangoly.com/en/product/gigabyte-z790m-aorus-elite-ax-ice,,,
gigabyte,B650 Eagle AX,,https://pangoly.com/en/product/gigabyte-b650-eagle-ax,,,
gigabyte,B650 UD AC,,https://pangoly.com/en/product/gigabyte-b650-ud-ac,,,
gigabyte,B650 Gaming X AX V2,,https://pangoly.com/en/product/gigabyte-b650-gaming-x-ax-v2,,,
gigabyte,Z790 Eagle AX,,https://pangoly.com/en/product/gigabyte-z790-eagle-ax,,,
gigabyte,B650E AORUS Elite X AX ICE,,https://pangoly.com/en/product/gigabyte-b650e-aorus-elite-x-ax-ice,,,
